TARGET	OBESERVATIONS	MIN AA	MAX AA	SETTING	ARM	MEAN FLUX	STD FLUX	INTERSTELLAR V	MOLECULE 	PEAK WAVE	PEAK FLUX
HD80558	HD80558_w564_redl_20150603_O12	5010	5084	564	redl	333.3851134	0.04848088704	0		0	0
HD80558	HD80558_w564_redl_20160221_O5	4736	4806	564	redl	1941.600177	0.04312621651	0		0	0
HD80558	HD80558_w564_redl_20150603_O5	4736	4806	564	redl	349.5170551	0.02191555456	0		0	0
HD80558	HD80558_w564_redl_20160221_O15	5137	5213	564	redl	1945.123433	0.04541438326	0		0	0
HD80558	HD80558_w564_redl_20160221_O23	5510	5592	564	redl	1953.953335	0.0219778863	0		0	0
HD80558	HD80558_w564_redl_20160221_O9	4889	4961	564	redl	1853.507997	0.05708930541	0		0	0
HD80558	HD80558_w564_redl_20150603_O9	4889	4961	564	redl	334.0115419	0.04301126847	0		0	0
HD80558	HD80558_w564_redl_20160221_O19	5317	5396	564	redl	2077.34035	0.03989386331	0		0	0
HD80558	HD80558_w564_redl_20150603_O24	5567	5643	564	redl	340.3798603	0.01831043914	0		0	0
HD80558	HD80558_w564_redl_20160221_O18	5271	5349	564	redl	2041.287531	0.04456142525	0		0	0
HD80558	HD80558_w564_redl_20150603_O8	4850	4921	564	redl	332.3857158	0.06154961361	0		0	0
HD80558	HD80558_w564_redl_20160221_O8	4850	4921	564	redl	1845.676416	0.06678758985	0		0	0
HD80558	HD80558_w564_redl_20160221_O22	5461	5542	564	redl	2008.229905	0.01993730483	0		0	0
HD80558	HD80558_w564_redl_20160221_O14	5094	5169	564	redl	1920.395784	0.0397360995	0		0	0
HD80558	HD80558_w564_redl_20150603_O4	4699	4769	564	redl	350.6644569	0.0248518724	0		0	0
HD80558	HD80558_w564_redl_20160221_O4	4700	4769	564	redl	1940.248465	0.04335608536	0		0	0
HD80558	HD80558_w564_redl_20150603_O13	5051	5126	564	redl	341.8363029	0.02886461359	0		0	0
HD80558	HD80558_w564_redl_20160221_O17	5226	5303	564	redl	1999.41218	0.04450738424	0		0	0
HD80558	HD80558_w564_redl_20150603_O7	4811	4882	564	redl	340.0899017	0.06610739918	0		0	0
HD80558	HD80558_w564_redl_20160221_O7	4811	4882	564	redl	1888.053693	0.06156068823	0		0	0
HD80558	HD80558_w564_redl_20150603_O10	4928	5001	564	redl	335.5599386	0.01792563364	0		0	0
HD80558	HD80558_w564_redl_20160221_O21	5412	5492	564	redl	2044.556532	0.03369518376	0		0	0
HD80558	HD80558_w564_redl_20160221_O20	5364	5444	564	redl	2077.970299	0.02995803833	0		0	0
HD80558	HD80558_w564_redl_20150603_O11	4969	5042	564	redl	330.7168095	0.03961996408	0		0	0
HD80558	HD80558_w564_redl_20160221_O6	4774	4844	564	redl	1940.985622	0.04399496399	0		0	0
HD80558	HD80558_w564_redl_20150603_O6	4773	4844	564	redl	349.9147841	0.02152951458	0		0	0
HD80558	HD80558_w564_redl_20160221_O16	5181	5258	564	redl	1971.461996	0.04100742988	0		0	0
HD80558	HD80558_w564_redl_20150603_O20	5364	5444	564	redl	372.284777	0.02058720539	0		0	0
HD80558	HD80558_w564_redl_20160221_O11	4969	5042	564	redl	1837.012982	0.04956568592	0		0	0
HD80558	HD80558_w564_redl_20150603_O1	4593	4660	564	redl	238.8514275	0.7097001427	0		0	0
HD80558	HD80558_w564_redl_20160221_O1	4593	4660	564	redl	1401.580029	0.6772428312	0		0	0
HD80558	HD80558_w564_redl_20150603_O16	5181	5258	564	redl	354.2218122	0.02430238494	0		0	0
HD80558	HD80558_w564_redl_20150603_O17	5225	5303	564	redl	359.0307701	0.02774508943	0		0	0
HD80558	HD80558_w564_redl_20160221_O10	4929	5001	564	redl	1861.881164	0.03495197508	0		0	0
HD80558	HD80558_w564_redl_20150603_O21	5412	5492	564	redl	366.1228736	0.02633296868	0		0	0
HD80558	HD80558_w564_redu_20160221_O6	5942	6031	564	redu	2063.015456	0.02847340991	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O6	5941	6030	564	redu	374.6756051	0.02541586832	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O15	6516	6614	564	redu	2747.443342	0.0377807542	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O12	6312	6407	564	redu	460.1623192	0.06279363361	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O13	6379	6474	564	redu	488.0420125	0.03641649662	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O14	6447	6544	564	redu	2726.054357	0.02591691377	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O7	6000	6090	564	redu	375.224991	0.01867319834	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O7	6000	6090	564	redu	2063.193886	0.023891143	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O13	6379	6475	564	redu	2691.356727	0.03691914182	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O14	6446	6543	564	redu	493.021326	0.0277352654	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O1	5664	5749	564	redu	299.2582814	0.02479794755	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O1	5664	5749	564	redu	1644.697102	0.03470055924	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O15	6516	6614	564	redu	495.5611395	0.03980563364	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O12	6313	6407	564	redu	2535.02425	0.06690854988	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O16	6590	6685	564	redu	489.7459237	0.03172549137	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O11	6248	6341	564	redu	2332.778089	0.07538407168	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O2	5718	5803	564	redu	301.1764752	0.03569640273	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O2	5718	5803	564	redu	1655.569189	0.0432689382	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O3	5772	5858	564	redu	1740.191002	0.07272076005	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O3	5772	5858	564	redu	316.5165183	0.06054016228	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O10	6184	6277	564	redu	2196.628003	0.05215354081	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O4	5827	5914	564	redu	337.432968	0.1200350083	0	C60	0	0
HD80558	HD80558_w564_redu_20160221_O4	5828	5915	564	redu	1858.857801	0.1249223222	0	C60	0	0
HD80558	HD80558_w564_redu_20150603_O10	6184	6276	564	redu	399.2107761	0.04675288123	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O8	6060	6151	564	redu	376.007663	0.01944757843	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O8	6060	6151	564	redu	2066.169597	0.02432494964	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O9	6122	6213	564	redu	2079.429542	0.03196708654	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O16	6591	6686	564	redu	2688.77564	0.02544167426	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O11	6247	6341	564	redu	423.3217381	0.06986649061	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O9	6121	6213	564	redu	378.142712	0.02530391578	0	C70	0	0
HD80558	HD80558_w564_redu_20160221_O5	5884	5972	564	redu	1997.11596	0.1083082202	0	C70	0	0
HD80558	HD80558_w564_redu_20150603_O5	5884	5972	564	redu	361.870937	0.1056353975	0	C70	0	0
HD80558	HD80558_w860_redl_20150630_O15	7869	7988	860	redl	45.93824091	0.02931058031	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O4	6886	6990	860	redl	88.42143246	0.1368748441	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O19	8300	8427	860	redl	822.62644	0.05163693406	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O8	7214	7323	860	redl	66.50541435	0.1266566431	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O19	8299	8426	860	redl	36.71463572	0.07927517704	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O15	7869	7989	860	redl	1029.730495	0.02177440407	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O7	7129	7237	860	redl	1664.123093	0.07723546799	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O6	7046	7153	860	redl	1814.636415	0.02774986076	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O14	7768	7886	860	redl	1081.40127	0.04594746313	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O18	8187	8312	860	redl	36.91739026	0.1543748573	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O9	7300	7411	860	redl	65.11776976	0.05101494342	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O18	8188	8313	860	redl	848.4167667	0.08740458601	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O5	6965	7070	860	redl	84.80640268	0.06531010298	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O14	7768	7886	860	redl	48.24905667	0.05217224263	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O13	7670	7787	860	redl	1109.565984	0.08780808815	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O1	6660	6760	860	redl	1705.754037	0.7319394756	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O13	7670	7786	860	redl	49.43520516	0.09371447051	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O2	6733	6835	860	redl	107.7488867	0.02374244424	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O3	6809	6911	860	redl	92.79548378	0.2060912247	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O12	7574	7689	860	redl	37.5217584	0.5020989708	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O12	7574	7689	860	redl	877.8106601	0.4664731722	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O3	6809	6912	860	redl	2131.311872	0.1846571691	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O11	7481	7594	860	redl	1304.876151	0.05911299743	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O11	7480	7594	860	redl	58.19063182	0.06142161637	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O10	7389	7501	860	redl	61.96754485	0.01753511459	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O1	6659	6759	860	redl	73.53767437	0.7627524117	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O10	7390	7502	860	redl	1391.551113	0.02349744462	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O2	6734	6835	860	redl	2447.444753	0.01606930157	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O9	7301	7411	860	redl	1482.030352	0.02847203791	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O6	7046	7152	860	redl	79.58790552	0.02732155026	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O17	8078	8201	860	redl	39.3801429	0.2415209222	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O5	6966	7071	860	redl	1940.546084	0.03585290357	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O17	8079	8202	860	redl	899.5065375	0.1439993404	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O16	7972	8094	860	redl	975.4770516	0.01875750694	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O20	8415	8543	860	redl	36.71592919	0.07046370426	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O4	6887	6990	860	redl	2036.085488	0.1165442523	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O16	7972	8094	860	redl	43.57899311	0.0224589502	0	C70p	0	0
HD80558	HD80558_w860_redl_20150630_O7	7129	7237	860	redl	71.4183715	0.1331868266	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O20	8416	8544	860	redl	812.963584	0.06924701794	0	C70p	0	0
HD80558	HD80558_w860_redl_20160221_O8	7214	7323	860	redl	1551.638564	0.06770196346	0	C70p	0	0
HD81188	HD81188_w564_redl_20170418_O12	5010	5084	564	redl	2597.875568	0.03216403222	0		0	0
HD81188	HD81188_w564_redl_20170418_O5	4736	4806	564	redl	3297.861444	0.01551923426	0		0	0
HD81188	HD81188_w564_redl_20170418_O9	4889	4961	564	redl	2841.112481	0.0522625481	0		0	0
HD81188	HD81188_w564_redl_20170418_O24	5566	5643	564	redl	1923.452647	0.02101547213	0		0	0
HD81188	HD81188_w564_redl_20170418_O8	4850	4921	564	redl	2794.175995	0.1067627725	0		0	0
HD81188	HD81188_w564_redl_20170418_O4	4700	4769	564	redl	3350.716601	0.02765100071	0		0	0
HD81188	HD81188_w564_redl_20170418_O13	5051	5126	564	redl	2581.557566	0.01273691539	0		0	0
HD81188	HD81188_w564_redl_20170418_O18	5271	5349	564	redl	2392.479988	0.01043316763	0		0	0
HD81188	HD81188_w564_redl_20170418_O22	5460	5542	564	redl	2115.07678	0.03239587236	0		0	0
HD81188	HD81188_w564_redl_20170418_O14	5094	5169	564	redl	2539.041601	0.01750203371	0		0	0
HD81188	HD81188_w564_redl_20170418_O3	4663	4732	564	redl	3429.987523	0.03456747014	0		0	0
HD81188	HD81188_w564_redl_20170418_O2	4628	4696	564	redl	3540.434263	0.02307964851	0		0	0
HD81188	HD81188_w564_redl_20170418_O15	5137	5213	564	redl	2497.010104	0.01416311358	0		0	0
HD81188	HD81188_w564_redl_20170418_O23	5510	5592	564	redl	1993.301219	0.03261934992	0		0	0
HD81188	HD81188_w564_redl_20170418_O19	5317	5396	564	redl	2368.185042	0.01016362156	0		0	0
HD81188	HD81188_w564_redl_20170418_O20	5364	5444	564	redl	2316.521846	0.02033808424	0		0	0
HD81188	HD81188_w564_redl_20170418_O1	4593	4660	564	redl	2344.146088	0.7338713367	0		0	0
HD81188	HD81188_w564_redl_20170418_O16	5181	5258	564	redl	2455.647868	0.01351694896	0		0	0
HD81188	HD81188_w564_redl_20170418_O17	5225	5303	564	redl	2418.90689	0.01145064756	0		0	0
HD81188	HD81188_w564_redl_20170418_O21	5412	5492	564	redl	2226.583012	0.02705569227	0		0	0
HD81188	HD81188_w564_redl_20170418_O7	4811	4882	564	redl	2922.001994	0.1301223665	0		0	0
HD81188	HD81188_w564_redl_20170418_O10	4928	5001	564	redl	2774.858126	0.02296968127	0		0	0
HD81188	HD81188_w564_redl_20170418_O11	4969	5042	564	redl	2666.107503	0.03881323607	0		0	0
HD81188	HD81188_w564_redl_20170418_O6	4773	4844	564	redl	3216.663712	0.02044924932	0		0	0
HD81188	HD81188_w564_redu_20170418_O14	6446	6543	564	redu	1941.116951	0.03143713177	0		0	0
HD81188	HD81188_w564_redu_20170418_O1	5664	5749	564	redu	1569.15123	0.01991368509	0		0	0
HD81188	HD81188_w564_redu_20170418_O15	6516	6614	564	redu	1812.167254	0.08945893186	0		0	0
HD81188	HD81188_w564_redu_20170418_O6	5941	6030	564	redu	1761.328796	0.01920330205	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O12	6312	6407	564	redu	1922.732326	0.01748062629	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O13	6379	6475	564	redu	1975.706248	0.01197917728	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O7	6000	6090	564	redu	1725.399834	0.01876025504	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O4	5827	5915	564	redu	1663.38584	0.0571453611	0	C60	0	0
HD81188	HD81188_w564_redu_20170418_O10	6184	6276	564	redu	1734.845414	0.01424004116	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O8	6060	6151	564	redu	1685.801336	0.01463657702	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O9	6121	6213	564	redu	1683.383519	0.008556299309	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O11	6247	6341	564	redu	1811.324498	0.04002880573	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O5	5884	5972	564	redu	1739.690987	0.04056610857	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O16	6590	6686	564	redu	1843.199515	0.01903440404	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O2	5718	5803	564	redu	1558.393936	0.009316959901	0	C70	0	0
HD81188	HD81188_w564_redu_20170418_O3	5772	5858	564	redu	1603.53834	0.01754290759	0	C70	0	0
HD81188	HD81188_w860_redl_20170418_O14	7768	7886	860	redl	824.5200474	0.04510917552	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O1	6660	6760	860	redl	1581.351035	0.7868620136	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O18	8187	8312	860	redl	544.7376579	0.1808656994	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O19	8299	8426	860	redl	528.3601351	0.08698008795	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O15	7869	7989	860	redl	748.5017357	0.05334043946	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O12	7574	7689	860	redl	726.2501382	0.4496056545	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O7	7129	7237	860	redl	1453.07631	0.1650712624	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O6	7046	7153	860	redl	1678.794657	0.05233212801	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O13	7670	7786	860	redl	892.7513576	0.07869964868	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O9	7301	7411	860	redl	1265.202841	0.06964004411	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O5	6965	7070	860	redl	1823.132738	0.07110721019	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O10	7390	7502	860	redl	1180.984317	0.04697032046	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O11	7481	7594	860	redl	1078.427566	0.06970770804	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O4	6886	6990	860	redl	1941.228123	0.1254006576	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O8	7214	7323	860	redl	1311.35597	0.1556237212	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O3	6809	6912	860	redl	2100.705372	0.1894709504	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O16	7972	8094	860	redl	688.550698	0.04799794079	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O20	8415	8543	860	redl	506.9521689	0.03443777896	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O17	8078	8202	860	redl	595.7959945	0.1720328164	0	C70p	0	0
HD81188	HD81188_w860_redl_20170418_O2	6733	6835	860	redl	2426.622003	0.05007945542	0	C70p	0	0
HD91824	HD91824_w564_redl_20150219_O4	4700	4769	564	redl	562.3393123	4.635429451	0		0	0
HD91824	HD91824_w564_redl_20150219_O11	4969	5042	564	redl	224.1165537	0.02207925686	0		0	0
HD91824	HD91824_w564_redl_20150221_O16	5181	5258	564	redl	397.9438927	0.02591425978	0		0	0
HD91824	HD91824_w564_redl_20150219_O8	4850	4921	564	redl	241.1430133	0.1221977239	0		0	0
HD91824	HD91824_w564_redl_20150212_O11	4969	5042	564	redl	480.1764178	0.02569159056	0		0	0
HD91824	HD91824_w564_redl_20150221_O20	5364	5444	564	redl	380.9672328	0.05687297732	0		0	0
HD91824	HD91824_w564_redl_20150212_O3	4664	4732	564	redl	1906.57557	8.219854392	0		0	0
HD91824	HD91824_w564_redl_20150212_O2	4628	4696	564	redl	3194.147298	5.349973847	0		0	0
HD91824	HD91824_w564_redl_20150221_O21	5412	5493	564	redl	371.76646	0.03750633233	0		0	0
HD91824	HD91824_w564_redl_20150212_O10	4929	5001	564	redl	495.6831173	0.02541098789	0		0	0
HD91824	HD91824_w564_redl_20150219_O9	4889	4961	564	redl	239.5848277	0.05539411741	0		0	0
HD91824	HD91824_w564_redl_20150221_O1	4593	4661	564	redl	7440.895254	7.504792608	0		0	0
HD91824	HD91824_w564_redl_20150221_O17	5226	5303	564	redl	395.4369701	0.02347949739	0		0	0
HD91824	HD91824_w564_redl_20150219_O10	4929	5001	564	redl	231.4813516	0.02719972901	0		0	0
HD91824	HD91824_w564_redl_20150219_O5	4736	4806	564	redl	342.9020939	0.8225394246	0		0	0
HD91824	HD91824_w564_redl_20150212_O17	5226	5303	564	redl	451.8500551	0.0149871295	0		0	0
HD91824	HD91824_w564_redl_20150219_O21	5412	5493	564	redl	197.4907582	0.02475116504	0		0	0
HD91824	HD91824_w564_redl_20150212_O5	4736	4806	564	redl	691.6563159	0.5959676663	0		0	0
HD91824	HD91824_w564_redl_20150219_O2	4628	4696	564	redl	2118.657161	5.445601769	0		0	0
HD91824	HD91824_w564_redl_20150219_O17	5226	5303	564	redl	209.7722751	0.01223117944	0		0	0
HD91824	HD91824_w564_redl_20150221_O10	4929	5001	564	redl	437.6753959	0.03206369134	0		0	0
HD91824	HD91824_w564_redl_20150221_O6	4774	4844	564	redl	556.2026248	0.3552560958	0		0	0
HD91824	HD91824_w564_redl_20150212_O9	4889	4961	564	redl	511.6256366	0.04127916014	0		0	0
HD91824	HD91824_w564_redl_20150212_O21	5412	5493	564	redl	425.4734931	0.03069777262	0		0	0
HD91824	HD91824_w564_redl_20150212_O8	4850	4921	564	redl	512.6485819	0.09973381984	0		0	0
HD91824	HD91824_w564_redl_20150212_O20	5364	5444	564	redl	436.0430079	0.05134854326	0		0	0
HD91824	HD91824_w564_redl_20150221_O7	4811	4882	564	redl	488.1447394	0.1983606237	0		0	0
HD91824	HD91824_w564_redl_20150221_O11	4969	5042	564	redl	423.4520273	0.03229993038	0		0	0
HD91824	HD91824_w564_redl_20150219_O16	5181	5258	564	redl	211.1910983	0.02619485979	0		0	0
HD91824	HD91824_w564_redl_20150219_O3	4664	4732	564	redl	970.5100424	5.991794594	0		0	0
HD91824	HD91824_w564_redl_20150212_O4	4700	4769	564	redl	894.5897098	1.456201567	0		0	0
HD91824	HD91824_w564_redl_20150219_O20	5364	5444	564	redl	202.330724	0.04787213732	0		0	0
HD91824	HD91824_w564_redl_20150212_O16	5181	5258	564	redl	454.2198583	0.01664212886	0		0	0
HD91824	HD91824_w564_redl_20150212_O7	4811	4882	564	redl	545.3705678	0.1621424014	0		0	0
HD91824	HD91824_w564_redl_20150221_O24	5568	5644	564	redl	330.8281452	0.04029738508	0		0	0
HD91824	HD91824_w564_redl_20150221_O8	4850	4921	564	redl	455.3625124	0.1059420251	0		0	0
HD91824	HD91824_w564_redl_20150219_O23	5510	5592	564	redl	179.1783911	0.03410714263	0		0	0
HD91824	HD91824_w564_redl_20150212_O15	5137	5213	564	redl	458.9952742	0.01697118328	0		0	0
HD91824	HD91824_w564_redl_20150219_O19	5317	5396	564	redl	208.4245917	0.01199715174	0		0	0
HD91824	HD91824_w564_redl_20150212_O23	5510	5592	564	redl	387.1154175	0.0395450307	0		0	0
HD91824	HD91824_w564_redl_20150221_O4	4700	4769	564	redl	933.6457733	3.57526171	0		0	0
HD91824	HD91824_w564_redl_20150221_O12	5010	5084	564	redl	414.704351	0.02421776763	0		0	0
HD91824	HD91824_w564_redl_20150212_O19	5317	5396	564	redl	449.6071693	0.01733261724	0		0	0
HD91824	HD91824_w564_redl_20150219_O15	5137	5213	564	redl	213.4106051	0.02158141544	0		0	0
HD91824	HD91824_w564_redl_20150219_O1	4593	4661	564	redl	8324.778568	7.528501255	0		0	0
HD91824	HD91824_w564_redl_20150219_O14	5094	5170	564	redl	215.9017028	0.01713124901	0		0	0
HD91824	HD91824_w564_redl_20150212_O18	5271	5349	564	redl	451.490064	0.01328854622	0		0	0
HD91824	HD91824_w564_redl_20150221_O13	5052	5126	564	redl	411.0175517	0.0229438185	0		0	0
HD91824	HD91824_w564_redl_20150221_O5	4736	4806	564	redl	634.254114	0.7000557136	0		0	0
HD91824	HD91824_w564_redl_20150212_O22	5461	5542	564	redl	408.0786181	0.03640588672	0		0	0
HD91824	HD91824_w564_redl_20150219_O18	5271	5349	564	redl	209.5136056	0.01005876222	0		0	0
HD91824	HD91824_w564_redl_20150212_O14	5094	5170	564	redl	463.7964324	0.01600478928	0		0	0
HD91824	HD91824_w564_redl_20150219_O22	5461	5542	564	redl	189.0467888	0.03044915232	0		0	0
HD91824	HD91824_w564_redl_20150221_O9	4889	4961	564	redl	452.934574	0.04970813229	0		0	0
HD91824	HD91824_w564_redl_20150212_O6	4774	4844	564	redl	610.2732032	0.2565595251	0		0	0
HD91824	HD91824_w564_redl_20150221_O2	4628	4696	564	redl	3115.54807	4.81168189	0		0	0
HD91824	HD91824_w564_redl_20150221_O14	5094	5170	564	redl	406.991593	0.02509556006	0		0	0
HD91824	HD91824_w564_redl_20150219_O13	5052	5127	564	redl	217.9429024	0.01104019214	0		0	0
HD91824	HD91824_w564_redl_20150219_O6	4774	4844	564	redl	295.8267605	0.3930878996	0		0	0
HD91824	HD91824_w564_redl_20150212_O1	4593	4661	564	redl	6455.347893	4.513520359	0		0	0
HD91824	HD91824_w564_redl_20150221_O22	5461	5542	564	redl	355.6592599	0.04683119003	0		0	0
HD91824	HD91824_w564_redl_20150221_O18	5271	5349	564	redl	394.7422383	0.02209458021	0		0	0
HD91824	HD91824_w564_redl_20150212_O13	5052	5126	564	redl	467.3114715	0.01404793494	0		0	0
